isogroup39272	Q55BZ4	GO:0045335; GO:0004306; GO:0006646
isogroup38016	Q55C58	GO:0015629; GO:0005768; GO:0010008; GO:0030897; GO:0003779; GO:0016197; GO:0006886; GO:0035542; GO:0032889; GO:0042144; GO:0016192
isogroup14851	Q55C66	GO:0030659; GO:0016021; GO:0042910; GO:0006855
isogroup17081	Q55C66	GO:0030659; GO:0016021; GO:0042910; GO:0006855
isogroup36380	Q55C66	GO:0030659; GO:0016021; GO:0042910; GO:0006855
isogroup7083	Q55C66	GO:0030659; GO:0016021; GO:0042910; GO:0006855
isogroup21562	Q55C77	GO:0050662; GO:0050577; GO:0016853; GO:0042351
isogroup5119	Q55C80	GO:0061685; GO:0017183
isogroup40517	Q55CD9	GO:0003954
isogroup29003	Q55CP6	GO:0010494; GO:0005829; GO:0005634; GO:0005524; GO:0003682; GO:0033677; GO:0004527; GO:0004386; GO:0004518; GO:0008143; GO:0003723; GO:0003724; GO:0003712; GO:0032508; GO:0006302
isogroup23195	Q55CS7	GO:0005737; GO:0005576; GO:0016791; GO:0004725; GO:0008138; GO:0043327; GO:0016311; GO:0043407; GO:0006470; GO:0051270
isogroup29582	Q55CT5	GO:0030127; GO:0070971; GO:0005789; GO:0000139; GO:0005198; GO:0090114; GO:0090110; GO:0007029; GO:0006888; GO:0006886
isogroup22343	Q55CU8	GO:0008526
isogroup24969	Q55CU8	GO:0008526
isogroup6024	Q55CU8	GO:0008526
isogroup10550	Q55CV9	GO:0016740
isogroup15442	Q55CV9	GO:0016740
isogroup41275	Q55CV9	GO:0016740
isogroup2829	Q55CW2	GO:0005813; GO:0016021; GO:0005634; GO:0005524; GO:0004674
isogroup33218	Q55D17	GO:0005845; GO:0005846; GO:0005634; GO:0000339; GO:0006370; GO:0031047; GO:0045292; GO:0000398; GO:0051028; GO:0000184
isogroup6208	Q55D90	GO:0005789; GO:0016021; GO:0004605; GO:0016024
isogroup14549	Q55DA0	GO:0016021; GO:0005886; GO:0005524; GO:0016887; GO:0042626; GO:0031152; GO:0048870; GO:0031288; GO:0055085
isogroup19577	Q55DA0	GO:0016021; GO:0005886; GO:0005524; GO:0016887; GO:0042626; GO:0031152; GO:0048870; GO:0031288; GO:0055085
isogroup29033	Q55DA0	GO:0016021; GO:0005886; GO:0005524; GO:0016887; GO:0042626; GO:0031152; GO:0048870; GO:0031288; GO:0055085
isogroup38471	Q55DA0	GO:0016021; GO:0005886; GO:0005524; GO:0016887; GO:0042626; GO:0031152; GO:0048870; GO:0031288; GO:0055085
isogroup38289	Q55DA6	GO:0005730; GO:0005654; GO:0048471; GO:0016435; GO:0070476
isogroup33656	Q55DE7	GO:0010494; GO:0010603; GO:0034063
isogroup7105	Q55DE7	GO:0010494; GO:0010603; GO:0034063
isogroup1155	Q55DH0	GO:0047396; GO:0008081; GO:0006650
isogroup4123	Q55DL2	GO:0008168
isogroup13725	Q55DM5	GO:0030176; GO:0030173; GO:0046964; GO:0022857
isogroup2139	Q55DM5	GO:0030176; GO:0030173; GO:0046964; GO:0022857
isogroup27491	Q55DM5	GO:0030176; GO:0030173; GO:0046964; GO:0022857
isogroup37547	Q55DM5	GO:0030176; GO:0030173; GO:0046964; GO:0022857
isogroup41343	Q55DM5	GO:0030176; GO:0030173; GO:0046964; GO:0022857
isogroup9437	Q55DM5	GO:0030176; GO:0030173; GO:0046964; GO:0022857
isogroup2347	Q55DU7	GO:0016021; GO:0005524; GO:0004674
isogroup36428	Q55DY8	GO:0016021; GO:0005743; GO:0005739; GO:0005381; GO:0048250
isogroup27615	Q55E45	GO:0016021; GO:0005743; GO:0022857
isogroup37235	Q55E45	GO:0016021; GO:0005743; GO:0022857
isogroup14940	Q55E58	GO:0042641; GO:0005524; GO:0005525; GO:0004721; GO:0004674; GO:0099139; GO:0000281; GO:0006470
isogroup22404	Q55E58	GO:0042641; GO:0005524; GO:0005525; GO:0004721; GO:0004674; GO:0099139; GO:0000281; GO:0006470
isogroup31320	Q55E58	GO:0042641; GO:0005524; GO:0005525; GO:0004721; GO:0004674; GO:0099139; GO:0000281; GO:0006470
isogroup38431	Q55E58	GO:0042641; GO:0005524; GO:0005525; GO:0004721; GO:0004674; GO:0099139; GO:0000281; GO:0006470
isogroup8837	Q55E58	GO:0042641; GO:0005524; GO:0005525; GO:0004721; GO:0004674; GO:0099139; GO:0000281; GO:0006470
isogroup20135	Q55EA1	GO:0016021; GO:0005886; GO:0046872; GO:0005385; GO:0071577
isogroup33347	Q55EC7	GO:0005524; GO:0005085; GO:0004674; GO:0007264
isogroup21295	Q55ED4	GO:0005737; GO:0005634; GO:0003682; GO:0003729; GO:0019843; GO:0030515; GO:0017069; GO:0045892; GO:0007219; GO:0010468
isogroup23203	Q55EF8	GO:0016021
isogroup30680	Q55EF8	GO:0016021
isogroup10148	Q55EQ3	GO:0016020; GO:0016787
isogroup10208	Q55EQ3	GO:0016020; GO:0016787
isogroup11646	Q55EQ3	GO:0016020; GO:0016787
isogroup11879	Q55EQ3	GO:0016020; GO:0016787
isogroup13065	Q55EQ3	GO:0016020; GO:0016787
isogroup13230	Q55EQ3	GO:0016020; GO:0016787
isogroup14043	Q55EQ3	GO:0016020; GO:0016787
isogroup15612	Q55EQ3	GO:0016020; GO:0016787
isogroup1804	Q55EQ3	GO:0016020; GO:0016787
isogroup19076	Q55EQ3	GO:0016020; GO:0016787
isogroup24344	Q55EQ3	GO:0016020; GO:0016787
isogroup26699	Q55EQ3	GO:0016020; GO:0016787
isogroup2748	Q55EQ3	GO:0016020; GO:0016787
isogroup28440	Q55EQ3	GO:0016020; GO:0016787
isogroup29518	Q55EQ3	GO:0016020; GO:0016787
isogroup31234	Q55EQ3	GO:0016020; GO:0016787
isogroup31913	Q55EQ3	GO:0016020; GO:0016787
isogroup39901	Q55EQ3	GO:0016020; GO:0016787
isogroup5569	Q55EQ3	GO:0016020; GO:0016787
isogroup5690	Q55EQ3	GO:0016020; GO:0016787
isogroup6702	Q55EQ3	GO:0016020; GO:0016787
isogroup9078	Q55EQ3	GO:0016020; GO:0016787
isogroup26873	Q55EY8	GO:0005634; GO:0005524; GO:0061631; GO:0043161
isogroup37510	Q55F42	GO:0000275; GO:0005756; GO:0016787; GO:0046933; GO:0015986
isogroup22292	Q55F94	GO:0032154; GO:0005737; GO:0016020; GO:0030496; GO:0005525; GO:0003924; GO:0008017; GO:0061952; GO:0000281; GO:0030835; GO:0006997; GO:1905345
isogroup32919	Q55FG3	GO:0019898; GO:0005794; GO:0000045; GO:0031154; GO:0045324; GO:0016236; GO:0045053; GO:0006623
isogroup25900	Q55FK2	GO:0005829; GO:0005794; GO:0005811; GO:0005525; GO:0003924; GO:0006891; GO:0006886; GO:0032482; GO:0042147; GO:0006890
isogroup32141	Q55FK4	GO:0005737; GO:0045335; GO:0052689; GO:0008474; GO:0006631; GO:0002084
isogroup11030	Q55FL3	GO:0005829; GO:0008106; GO:0004032; GO:0043795; GO:0016491; GO:1901135
isogroup27100	Q55FN7	GO:0005947; GO:0005739; GO:0003863; GO:0003826; GO:0009083; GO:0007584
isogroup30039	Q55FT4	GO:0005737; GO:0005881; GO:0005524; GO:0004674; GO:0043327; GO:0043326; GO:0030010; GO:0030837; GO:0007228; GO:0006468; GO:0060176; GO:0031272
isogroup40656	Q55FU9	GO:0005776; GO:0030139; GO:0005783; GO:0005793; GO:0005768; GO:0005794; GO:0016020; GO:0005525; GO:0003924; GO:0006914; GO:0006886; GO:0032482
isogroup11670	Q55FV8	GO:0016021; GO:0015144
isogroup34613	Q55FV8	GO:0016021; GO:0015144
isogroup37982	Q55FV8	GO:0016021; GO:0015144
isogroup29802	Q55G18	GO:0005737; GO:0005829; GO:0005634; GO:0043248
isogroup2319	Q55G83	GO:0005524; GO:0004674
isogroup23933	Q55G83	GO:0005524; GO:0004674
isogroup33160	Q55G91	GO:0005634
isogroup17408	Q55GC7	GO:0005615; GO:0016798; GO:0046872; GO:0008081; GO:0004767; GO:0046513; GO:0006685
isogroup39614	Q55GD2	noMatch
isogroup27159	Q55GD9	GO:0000814; GO:0045335; GO:0042803; GO:0005198; GO:0006605; GO:0043328
isogroup700	Q55GE2	GO:0016021; GO:0005743; GO:0005310; GO:0006839
isogroup9323	Q55GE2	GO:0016021; GO:0005743; GO:0005310; GO:0006839
isogroup607	Q55GJ2	GO:0005789; GO:0016021; GO:1990604; GO:0005524; GO:0004521; GO:0004672; GO:0004674; GO:0051082; GO:0030968; GO:0006020; GO:0070059; GO:0036498; GO:0006397; GO:0006468
isogroup2726	Q55GJ6	GO:0005737; GO:0005634; GO:0005839; GO:0019774; GO:0004175; GO:0004298; GO:0010498; GO:0010499; GO:0043161; GO:0006508
isogroup39178	Q55GN6	GO:0016308; GO:0005524; GO:0016307; GO:1902635; GO:0032147; GO:0043327; GO:0046578
isogroup41448	Q55GN6	GO:0016308; GO:0005524; GO:0016307; GO:1902635; GO:0032147; GO:0043327; GO:0046578
isogroup3520	Q55GQ6	GO:0005525; GO:0016301; GO:0004845; GO:0009116; GO:0008655; GO:0044206
isogroup26853	Q55GS2	GO:0005813; GO:0005524; GO:0004672
isogroup10259	Q55GU0	GO:0005524; GO:0004674
isogroup12819	Q55GU0	GO:0005524; GO:0004674
isogroup14066	Q55GU0	GO:0005524; GO:0004674
isogroup15245	Q55GU0	GO:0005524; GO:0004674
isogroup16679	Q55GU0	GO:0005524; GO:0004674
isogroup19512	Q55GU0	GO:0005524; GO:0004674
isogroup20474	Q55GU0	GO:0005524; GO:0004674
isogroup21170	Q55GU0	GO:0005524; GO:0004674
isogroup22256	Q55GU0	GO:0005524; GO:0004674
isogroup30484	Q55GU0	GO:0005524; GO:0004674
isogroup32875	Q55GU0	GO:0005524; GO:0004674
isogroup33980	Q55GU0	GO:0005524; GO:0004674
isogroup38437	Q55GU0	GO:0005524; GO:0004674
isogroup6325	Q55GU0	GO:0005524; GO:0004674
isogroup2457	Q56078	GO:0042597; GO:0008422; GO:0102483; GO:0009251
isogroup29477	Q56078	GO:0042597; GO:0008422; GO:0102483; GO:0009251
isogroup36109	Q56078	GO:0042597; GO:0008422; GO:0102483; GO:0009251
isogroup26132	Q561P3	GO:0005737; GO:0005634; GO:0072669; GO:0005524; GO:0046872; GO:0003972; GO:0000971; GO:0006388
isogroup4822	Q561R2	GO:0052718; GO:0046872; GO:0052717; GO:0002100
isogroup17496	Q56237	GO:0005737; GO:0051082; GO:0006260; GO:0006457
isogroup24271	Q56237	GO:0005737; GO:0051082; GO:0006260; GO:0006457
isogroup37895	Q562D6	GO:0003723; GO:0016430; GO:0030488
isogroup38396	Q562D6	GO:0003723; GO:0016430; GO:0030488
isogroup24462	Q56307	GO:0009341; GO:0004565; GO:0030246; GO:0005990
isogroup22328	Q566C8	GO:0005737; GO:0030496; GO:0005634; GO:0019887; GO:0045648; GO:1902531; GO:0045859
isogroup5533	Q566L7	GO:1990904; GO:0007275; GO:0006417
isogroup25107	Q566L8	GO:0048269; GO:0048270; GO:0006730; GO:0006556
isogroup4317	Q566L8	GO:0048269; GO:0048270; GO:0006730; GO:0006556
isogroup40611	Q566R7	GO:0005829; GO:0005634; GO:0004725; GO:0008138; GO:0046330; GO:0042127; GO:0007179
isogroup39105	Q567I4	GO:0008081; GO:0006629
isogroup1800	Q567V2	GO:0005737; GO:0016021; GO:0005743; GO:0005762; GO:0061668; GO:0070131
isogroup4492	Q567V2	GO:0005737; GO:0016021; GO:0005743; GO:0005762; GO:0061668; GO:0070131
isogroup38885	Q567Y6	GO:0005623; GO:0030992; GO:0005525; GO:0003924; GO:0006886; GO:0032482
isogroup42297	Q568D2	GO:0031514; GO:0060271
isogroup20783	Q568K9	GO:0005634
isogroup4074	Q568W0	GO:0005829; GO:0016209; GO:0010269
isogroup19202	Q569A6	GO:0005801; GO:0030663; GO:0005783; GO:0005789; GO:0033116; GO:0005794; GO:0000139; GO:0016021; GO:0005046; GO:0006888; GO:0006621; GO:0015031; GO:0006890; GO:0070231; GO:0002369; GO:0030217
isogroup22394	Q569A6	GO:0005801; GO:0030663; GO:0005783; GO:0005789; GO:0033116; GO:0005794; GO:0000139; GO:0016021; GO:0005046; GO:0006888; GO:0006621; GO:0015031; GO:0006890; GO:0070231; GO:0002369; GO:0030217
isogroup14386	Q569D5	GO:0005829; GO:0016020; GO:0005634; GO:0018549; GO:0008430; GO:0015031
isogroup35116	Q569Z1	GO:0016282; GO:0033290; GO:0005852; GO:0003743; GO:0031369; GO:0001732; GO:0006446; GO:0006413
isogroup15368	Q569Z2	GO:0005737; GO:0005634; GO:0008536; GO:0006886; GO:0051169
isogroup24342	Q56A24	GO:0005912; GO:0030424; GO:0031463; GO:0005737; GO:0030057; GO:0043204; GO:0045109; GO:0051865; GO:0016567; GO:2000312
isogroup6850	Q56A35	GO:0030479; GO:0005885; GO:0042995; GO:0005737; GO:0005634; GO:0035861; GO:0003779; GO:0005524; GO:0034314; GO:1905168; GO:0045944; GO:0060319
isogroup18295	Q56JY9	GO:0005813; GO:0036064; GO:0005737; GO:0036038; GO:0005634; GO:0043015; GO:0060271
isogroup3427	Q56JY9	GO:0005813; GO:0036064; GO:0005737; GO:0036038; GO:0005634; GO:0043015; GO:0060271
isogroup12381	Q56K03	GO:0022625; GO:0003735; GO:0006412
isogroup27111	Q56K03	GO:0022625; GO:0003735; GO:0006412
isogroup20338	Q56UN5	GO:0005737; GO:0005524; GO:0004674; GO:0032147; GO:0023014; GO:0031098
isogroup33366	Q56WF8	GO:0005576; GO:0005773; GO:0004185; GO:0051603
isogroup39717	Q56WF8	GO:0005576; GO:0005773; GO:0004185; GO:0051603
isogroup27062	Q56X52	GO:0009535; GO:0046862; GO:0016021; GO:0070469; GO:0009579; GO:0009916; GO:0046872; GO:0102721; GO:0016117; GO:0009657
isogroup39326	Q56X52	GO:0009535; GO:0046862; GO:0016021; GO:0070469; GO:0009579; GO:0009916; GO:0046872; GO:0102721; GO:0016117; GO:0009657
isogroup17511	Q56X76	GO:0009507; GO:0005524; GO:0016887; GO:0070180; GO:0003723; GO:0003724; GO:0110102; GO:1901259; GO:0006364
isogroup20632	Q56X76	GO:0009507; GO:0005524; GO:0016887; GO:0070180; GO:0003723; GO:0003724; GO:0110102; GO:1901259; GO:0006364
isogroup36022	Q56XY2	GO:0005874; GO:0005634; GO:0009524; GO:0005819; GO:0005525; GO:0003924; GO:0051301; GO:0009658; GO:0032502; GO:0009793; GO:1902182
isogroup20636	Q56Y42	GO:0009507; GO:0070402; GO:0050236; GO:0009443; GO:0042821; GO:0042820
isogroup36070	Q56Y42	GO:0009507; GO:0070402; GO:0050236; GO:0009443; GO:0042821; GO:0042820
isogroup39579	Q56Y42	GO:0009507; GO:0070402; GO:0050236; GO:0009443; GO:0042821; GO:0042820
isogroup5126	Q56Y42	GO:0009507; GO:0070402; GO:0050236; GO:0009443; GO:0042821; GO:0042820
isogroup13937	Q56Y85	GO:0005737; GO:0046872; GO:0070006; GO:0070084; GO:0016485
isogroup24158	Q56YN8	GO:0000785; GO:0000775; GO:0008278; GO:0005737; GO:0016363; GO:0005634; GO:0009506; GO:0005819; GO:0005524; GO:0003682; GO:0051301; GO:0007059; GO:0006281; GO:0051321; GO:0007062
isogroup15781	Q56YP2	GO:0005886; GO:0016308; GO:0051015; GO:0003785; GO:0005524; GO:0016307
isogroup17060	Q56YP2	GO:0005886; GO:0016308; GO:0051015; GO:0003785; GO:0005524; GO:0016307
isogroup22412	Q56YP2	GO:0005886; GO:0016308; GO:0051015; GO:0003785; GO:0005524; GO:0016307
isogroup35006	Q56YP2	GO:0005886; GO:0016308; GO:0051015; GO:0003785; GO:0005524; GO:0016307
isogroup39761	Q56YP2	GO:0005886; GO:0016308; GO:0051015; GO:0003785; GO:0005524; GO:0016307
isogroup3839	Q56ZZ7	GO:0009941; GO:0009706; GO:0005887; GO:0005351
isogroup38521	Q57081	GO:0033111; GO:0042995; GO:0005886; GO:0020035; GO:0009405
isogroup15831	Q57097	GO:0016021; GO:0005524; GO:0061503; GO:0008641; GO:0061504
isogroup13257	Q57125	GO:0016757
isogroup37679	Q57208	GO:0016021; GO:0005886
isogroup274	Q57251	GO:0005887; GO:0005886; GO:0015129; GO:0015295
isogroup11046	Q57335	GO:0016021; GO:0005886; GO:0005524; GO:0016887; GO:0042626
isogroup34526	Q57335	GO:0016021; GO:0005886; GO:0005524; GO:0016887; GO:0042626
isogroup5517	Q57335	GO:0016021; GO:0005886; GO:0005524; GO:0016887; GO:0042626
isogroup27914	Q57544	GO:0004416; GO:0046872; GO:0009636
isogroup9910	Q57568	GO:0043139; GO:0005524; GO:0003677
isogroup16107	Q57581	GO:0043022; GO:0003743
isogroup35738	Q575S8	GO:0005737; GO:0020037; GO:0005506; GO:0098809; GO:0019825; GO:0005344
isogroup31382	Q57603	GO:0016021; GO:0008076; GO:0005249; GO:0071805; GO:0034765
isogroup1203	Q57664	GO:0050662; GO:0003978; GO:0006012
isogroup38872	Q57664	GO:0050662; GO:0003978; GO:0006012
isogroup15475	Q57725	GO:0003984; GO:0050660; GO:0000287; GO:0030976; GO:0009097; GO:0009099
isogroup40117	Q57726	GO:0003755
isogroup4946	Q57749	GO:0102041; GO:0102638; GO:0046872; GO:0016765; GO:0009108; GO:0042558
isogroup15104	Q57772	GO:0016021; GO:0005886; GO:0005345
isogroup243	Q57772	GO:0016021; GO:0005886; GO:0005345
isogroup38945	Q57772	GO:0016021; GO:0005886; GO:0005345
isogroup1575	Q57837	GO:0016021; GO:0005886; GO:0046872; GO:0004222
isogroup23479	Q57905	noMatch
isogroup36511	Q57990	GO:0017178; GO:0017183
isogroup37377	Q57D43	GO:0042597; GO:0003755; GO:0006457
isogroup10131	Q57N57	GO:0016021; GO:0005886; GO:0008444; GO:0006655
isogroup32969	Q58222	GO:0005524; GO:0016887
isogroup8806	Q58276	GO:0003824
isogroup29566	Q58298	GO:0016787; GO:0046872
isogroup20557	Q582G4	GO:0005737; GO:0005829; GO:0032991; GO:0016277; GO:0016273; GO:0008469; GO:0042802; GO:0016274; GO:0035242; GO:0035241; GO:0034969; GO:0018216; GO:0035246; GO:0006355
isogroup6934	Q582G4	GO:0005737; GO:0005829; GO:0032991; GO:0016277; GO:0016273; GO:0008469; GO:0042802; GO:0016274; GO:0035242; GO:0035241; GO:0034969; GO:0018216; GO:0035246; GO:0006355
isogroup9382	Q582G4	GO:0005737; GO:0005829; GO:0032991; GO:0016277; GO:0016273; GO:0008469; GO:0042802; GO:0016274; GO:0035242; GO:0035241; GO:0034969; GO:0018216; GO:0035246; GO:0006355
isogroup4440	Q58322	noMatch
isogroup10284	Q58338	GO:0035657; GO:0003676; GO:0008276; GO:0008757
isogroup1101	Q58338	GO:0035657; GO:0003676; GO:0008276; GO:0008757
isogroup33256	Q58374	GO:0005829; GO:0017168; GO:0006749
isogroup17338	Q58407	GO:0005524; GO:0043774; GO:0046872; GO:0006464
isogroup30106	Q58407	GO:0005524; GO:0043774; GO:0046872; GO:0006464
isogroup13731	Q58414	GO:0005829; GO:0004084; GO:0052656; GO:0052654; GO:0052655; GO:0009097; GO:0009098; GO:0009099
isogroup31008	Q58424	GO:0051287; GO:0004617; GO:0006520; GO:0006564
isogroup32326	Q58424	GO:0051287; GO:0004617; GO:0006520; GO:0006564
isogroup35800	Q58424	GO:0051287; GO:0004617; GO:0006520; GO:0006564
isogroup10939	Q58458	GO:0016740; GO:0009058
isogroup18697	Q58458	GO:0016740; GO:0009058
isogroup31215	Q58461	noMatch
isogroup33670	Q58516	GO:0005829; GO:0004066; GO:0005524; GO:0006529; GO:0006541; GO:0070981
isogroup37932	Q58516	GO:0005829; GO:0004066; GO:0005524; GO:0006529; GO:0006541; GO:0070981
isogroup39057	Q58516	GO:0005829; GO:0004066; GO:0005524; GO:0006529; GO:0006541; GO:0070981
isogroup39399	Q58516	GO:0005829; GO:0004066; GO:0005524; GO:0006529; GO:0006541; GO:0070981
isogroup29562	Q58536	GO:0005737; GO:0003824; GO:0051536; GO:0046872; GO:0002926
isogroup2320	Q58556	GO:0005524; GO:0016887
isogroup25552	Q58556	GO:0005524; GO:0016887
isogroup3808	Q58588	GO:0016787
isogroup2970	Q585H6	GO:0020016; GO:0005929; GO:0005856; GO:0031514; GO:0032991; GO:0060271; GO:0000281
isogroup8658	Q585H6	GO:0020016; GO:0005929; GO:0005856; GO:0031514; GO:0032991; GO:0060271; GO:0000281
isogroup30392	Q58604	GO:0005737; GO:0008080
isogroup19229	Q58623	GO:0016021; GO:0005886; GO:0005524; GO:0016787; GO:0008553; GO:0120029
isogroup21019	Q58623	GO:0016021; GO:0005886; GO:0005524; GO:0016787; GO:0008553; GO:0120029
isogroup12332	Q58709	GO:0005524
isogroup17093	Q58741	noMatch
isogroup17764	Q58760	GO:0016021; GO:0005886
isogroup5323	Q58760	GO:0016021; GO:0005886
isogroup38721	Q58871	GO:0005829; GO:0003723; GO:0052666; GO:0052665; GO:0002128
isogroup27488	Q58925	GO:0005737; GO:0016407; GO:0006474
isogroup16451	Q58955	GO:0016021; GO:0005886; GO:0055085
isogroup19127	Q58955	GO:0016021; GO:0005886; GO:0055085
isogroup26834	Q58955	GO:0016021; GO:0005886; GO:0055085
isogroup40855	Q589G5	GO:0016021; GO:0007275
isogroup13857	Q58A42	GO:0016021
isogroup15125	Q58A42	GO:0016021
isogroup4658	Q58A42	GO:0016021
isogroup9913	Q58CU3	GO:0005737; GO:0016706
isogroup2124	Q58CV6	GO:0005737; GO:0000790; GO:0003682; GO:0051321
isogroup16590	Q58CX2	GO:0005739; GO:0005634; GO:0004672; GO:0045333; GO:0033617; GO:0070131; GO:0044528
isogroup4033	Q58CZ2	GO:0005737; GO:0004719
isogroup26019	Q58D06	GO:0000176; GO:0005730; GO:0005634; GO:0030687; GO:0001825; GO:0042273; GO:0016070; GO:0006364
isogroup23305	Q58D20	GO:0005730; GO:0007219; GO:0000027
isogroup3796	Q58D20	GO:0005730; GO:0007219; GO:0000027
isogroup30681	Q58DH1	GO:0005739; GO:0005634; GO:0046872; GO:0006915
isogroup13112	Q58DK4	GO:0005829; GO:0005524; GO:0034012; GO:0004371; GO:0046872; GO:0050354; GO:0019563; GO:0039534
isogroup2274	Q58DM4	GO:0015630; GO:0005654; GO:0005634; GO:0103053; GO:0051747; GO:0043734; GO:0008198; GO:0006307; GO:0035511
isogroup23923	Q58DS9	GO:0005769; GO:0031901; GO:0030139; GO:0005768; GO:0042470; GO:0005886; GO:0019003; GO:0005525; GO:0003924; GO:0006886; GO:0032482; GO:0030100
isogroup3903	Q58DU0	noMatch
isogroup29742	Q58E76	GO:0016021; GO:0005743; GO:0042645; GO:0005524; GO:0007005
isogroup7751	Q58E95	GO:0005829; GO:0005524; GO:0046872; GO:0061605; GO:0061604; GO:0016779; GO:0016783; GO:0004792; GO:0042292; GO:0018192; GO:0006777; GO:0034227; GO:0002143; GO:0002098
isogroup16040	Q59002	GO:0016757
isogroup16297	Q59002	GO:0016757
isogroup40420	Q59002	GO:0016757
isogroup3100	Q59022	GO:0005524
isogroup15205	Q59094	GO:0042597; GO:0046872; GO:0004784
isogroup18254	Q59094	GO:0042597; GO:0046872; GO:0004784
isogroup15609	Q59140	GO:0009341; GO:0004565; GO:0030246; GO:0005975
isogroup5447	Q59228	GO:0005737; GO:0004069; GO:0030170; GO:0009058
isogroup5014	Q59516	GO:0005737; GO:0008465; GO:0051287
isogroup1754	Q59603	GO:0003886; GO:0009307
isogroup10789	Q59637	GO:0004739; GO:0006096
isogroup7368	Q59641	GO:0042597; GO:0003755; GO:0006457
isogroup17127	Q59647	GO:0016021; GO:0005886; GO:0070469; GO:0004129; GO:0020037; GO:0046872; GO:0016966; GO:0009060; GO:0019333
isogroup11725	Q59754	GO:0005524; GO:0016301; GO:0046872; GO:0050242; GO:0006090
isogroup14419	Q59754	GO:0005524; GO:0016301; GO:0046872; GO:0050242; GO:0006090
isogroup14768	Q59754	GO:0005524; GO:0016301; GO:0046872; GO:0050242; GO:0006090
isogroup15110	Q59754	GO:0005524; GO:0016301; GO:0046872; GO:0050242; GO:0006090
isogroup31272	Q59990	GO:0020037; GO:0005506; GO:0004497; GO:0016705; GO:0055114; GO:0016125
isogroup38998	Q59990	GO:0020037; GO:0005506; GO:0004497; GO:0016705; GO:0055114; GO:0016125
isogroup15878	Q59KI0	GO:0009986; GO:0005737; GO:0005576; GO:0005886; GO:0030445; GO:0046872; GO:0003983; GO:0006078; GO:0005978; GO:0005977; GO:0016539; GO:0006486; GO:0005992; GO:0006011
isogroup9877	Q59KJ7	GO:0005794; GO:0000139; GO:0016021; GO:0000026; GO:0046354; GO:0035268
isogroup20328	Q59LU0	GO:0005737; GO:0005634; GO:1990904; GO:0005524; GO:0003723; GO:0003724; GO:0000184; GO:0006364
isogroup34425	Q59LU0	GO:0005737; GO:0005634; GO:1990904; GO:0005524; GO:0003723; GO:0003724; GO:0000184; GO:0006364
isogroup40539	Q59NH8	GO:0030428; GO:0005935; GO:0005737; GO:0072686; GO:1990023; GO:0044732; GO:0005730; GO:0005634; GO:0000922; GO:0005816; GO:0004722; GO:0004725; GO:0008138; GO:0042149; GO:0030448; GO:0001403; GO:0051321; GO:0000226; GO:0000278; GO:0071850; GO:0032467; GO:0007096; GO:0000920
isogroup14889	Q59Q30	GO:0005887; GO:0005351; GO:0015169; GO:0001406; GO:0001407; GO:0009405
isogroup7814	Q59Q30	GO:0005887; GO:0005351; GO:0015169; GO:0001406; GO:0001407; GO:0009405
isogroup11267	Q59S78	GO:0030127; GO:0005783; GO:0070971; GO:0005789; GO:0000139; GO:0005525; GO:0003924; GO:0006888; GO:0006886; GO:0061024; GO:0070863; GO:0003400; GO:0016050
isogroup35462	Q59SG9	GO:0031225; GO:0005886
isogroup18457	Q59W62	GO:0005935; GO:0005737; GO:0000131; GO:0005730; GO:0005634; GO:0005940; GO:0005524; GO:0005543; GO:0004674; GO:0006915; GO:0035690; GO:0010458; GO:0030447; GO:0044182; GO:0035556; GO:0006468; GO:0001558; GO:0000921
isogroup22503	Q59W62	GO:0005935; GO:0005737; GO:0000131; GO:0005730; GO:0005634; GO:0005940; GO:0005524; GO:0005543; GO:0004674; GO:0006915; GO:0035690; GO:0010458; GO:0030447; GO:0044182; GO:0035556; GO:0006468; GO:0001558; GO:0000921
isogroup13962	Q59XL0	GO:0031225; GO:0009986; GO:0005576; GO:0009277; GO:0009405
isogroup5814	Q59XL0	GO:0031225; GO:0009986; GO:0005576; GO:0009277; GO:0009405
isogroup24922	Q5A1M4	GO:0005634; GO:0046872; GO:0007155; GO:1900189; GO:0010811; GO:0006357; GO:0044011
isogroup34743	Q5A309	GO:0000781; GO:0005634; GO:0031151; GO:0006348; GO:0000077; GO:2000677
isogroup29266	Q5A4E2	GO:0005634; GO:0043186; GO:0005524; GO:0003723; GO:0003724; GO:0003743
isogroup25693	Q5A4E3	GO:0000136; GO:0005789; GO:0005794; GO:0000009; GO:0033164; GO:0034605; GO:0009267; GO:0030447; GO:0036170; GO:0006491; GO:0009405
isogroup7651	Q5A4E3	GO:0000136; GO:0005789; GO:0005794; GO:0000009; GO:0033164; GO:0034605; GO:0009267; GO:0030447; GO:0036170; GO:0006491; GO:0009405
isogroup33765	Q5A4N0	GO:0005789; GO:0000139; GO:0016021; GO:0032585; GO:0004620; GO:0004806; GO:0016236; GO:0034496; GO:0046461; GO:0034727
isogroup14529	Q5A5M7	GO:0031225; GO:0009986; GO:0005576; GO:0009277; GO:0009405
isogroup16496	Q5A5M7	GO:0031225; GO:0009986; GO:0005576; GO:0009277; GO:0009405
isogroup16685	Q5A5M7	GO:0031225; GO:0009986; GO:0005576; GO:0009277; GO:0009405
isogroup23777	Q5A5M7	GO:0031225; GO:0009986; GO:0005576; GO:0009277; GO:0009405
